"","Sample.Number","Date.Submitted","Analysis..Lead.","Lead..ppb.","Analysis..Copper.","Copper..ppb.","Street..","Street.Name","City","Zip.Code","lead.ppb","copper.ppb","addresses","lon","lat","address"
"886","LG02775","1/23/2016","Lead","5","Copper","50","916","WOODSIDE DR","FLINT","48503",5,50,"916 WOODSIDE DR, Flint MI, 48503",-83.672179,43.017425,"916 woodside dr, flint, mi 48503, usa"
"887","LG02776","1/23/2016","Lead","5","Copper","0","1917","SEYMOUR AVE","FLINT","48503",5,0,"1917 SEYMOUR AVE, Flint MI, 48503",-83.661528,43.006689,"1917 seymour ave, flint, mi 48503, usa"
"888","LG02824","1/23/2016","Lead","5","Copper","0","3713","BEECHWOOD AVE","FLINT","48506",5,0,"3713 BEECHWOOD AVE, Flint MI, 48506",-83.63975,43.039417,"3713 beechwood ave, flint, mi 48506, usa"
"889","LG02861","1/23/2016","Lead","5","Copper","0","659","FREEMAN AVE","FLINT","48507",5,0,"659 FREEMAN AVE, Flint MI, 48507",-83.685531,42.992724,"659 freeman ave, flint, mi 48507, usa"
"890","LG02863","1/23/2016","Lead","5","Copper","0","758","SIMCOE AVE","FLINT","48507",5,0,"758 SIMCOE AVE, Flint MI, 48507",-83.687773,42.994544,"758 simcoe ave, flint, mi 48507, usa"
"891","LG02864","1/23/2016","Lead","5","Copper","0","857","CAMPBELL ST","FLINT","48507",5,0,"857 CAMPBELL ST, Flint MI, 48507",-83.69028,42.987831,"857 campbell st, flint, mi 48507, usa"
"892","LG02877","1/23/2016","Lead","5","Copper","0","552","E ATHERTON RD","FLINT","48507",5,0,"552 E ATHERTON RD, Flint MI, 48507",-83.663387,42.988748,"552 e atherton rd, flint, mi 48507, usa"
"893","LG02976","1/24/2016","Lead","5","Copper","0","2025","ADAMS","FLINT","48505",5,0,"2025 ADAMS, Flint MI, 48505",-83.703631,43.034833,"2025 adams ave, flint, mi 48505, usa"
"894","LG03012","1/24/2016","Lead","5","Copper","0","910","E. EDMUND ST","FLINT","48505",5,0,"910 E. EDMUND ST, Flint MI, 48505",-83.6885269,43.05057,"910 edmund st, flint, mi 48505, usa"
"895","LG03023","1/24/2016","Lead","5","Copper","0","424","CRAPO ST","FLINT","48503",5,0,"424 CRAPO ST, Flint MI, 48503",-83.680296,43.020967,"424 crapo st, flint, mi 48503, usa"
"896","LG03048","1/24/2016","Lead","5","Copper","240","1837","WILLOW BROOK CIR","","48507",5,240,"1837 WILLOW BROOK CIR, Flint MI, 48507",-83.7096959,42.988569,"1837 willowbrook cir, flint, mi 48507, usa"
"897","LG03060","1/24/2016","Lead","5","Copper","0","821","W. PATERSON ST","FLINT","48504",5,0,"821 W. PATERSON ST, Flint MI, 48504",-83.715651,43.032832,"821 w paterson st, flint, mi 48504, usa"
"898","LG03106","1/24/2016","Lead","5","Copper","160","2642","PINETREE DR","FLINT","48507",5,160,"2642 PINETREE DR, Flint MI, 48507",-83.660443,42.997876,"2642 pinetree dr, flint, mi 48507, usa"
"899","LG03460","1/25/2016","Lead","5","Copper","190","1322","INGLESIDE","FLINT","48507",5,190,"1322 INGLESIDE, Flint MI, 48507",-83.6980191,42.9838908,"1322 ingleside ave, flint, mi 48507, usa"
"900","LG03514","1/25/2016","Lead","5","Copper","120","213","W EDDINGTON AVE 810-444-0213","FLINT","48503",5,120,"213 W EDDINGTON AVE 810-444-0213, Flint MI, 48503",-83.679297,42.995149,"213 w eddington ave, flint, mi 48503, usa"
"901","LG03603","1/25/2016","Lead","5","Copper","0","2219","PIERCE ST","FLINT","48503",5,0,"2219 PIERCE ST, Flint MI, 48503",-83.660056,43.01785,"2219 pierce st, flint, mi 48503, usa"
"902","LG03816","1/25/2016","Lead","5","Copper","150","323","FERNDALE PLACE","FLINT","48503",5,150,"323 FERNDALE PLACE, Flint MI, 48503",-83.728184,43.012855,"323 ferndale pl, flint, mi 48503, usa"
"903","LG04124","1/26/2016","Lead","5","Copper","70","1359","DONALDSON ST","FLINT","48504",5,70,"1359 DONALDSON ST, Flint MI, 48504",-83.731149,43.029026,"1359 donaldson st, flint, mi 48504, usa"
"904","LG04216","1/26/2016","Lead","5","Copper","0","1320","BEARD ST","FLINT","48503",5,0,"1320 BEARD ST, Flint MI, 48503",-83.669925,43.014338,"1320 beard st, flint, mi 48503, usa"
"905","LG04368","1/26/2016","Lead","5","Copper","100","2020","CROOKED LANE","FLINT","48503",5,100,"2020 CROOKED LANE, Flint MI, 48503",-83.726643,42.993092,"2020 crooked ln, flint, mi 48503, usa"
"906","LG04415","1/26/2016","Lead","5","Copper","0","730","E. HOLBROOK AVE","FLINT","48505",5,0,"730 E. HOLBROOK AVE, Flint MI, 48505",-83.692724,43.072211,"730 e holbrook ave, flint, mi 48505, usa"
"907","LG04488","1/26/2016","Lead","5","Copper","60","2426","N VERNON AVE","FLINT","48506",5,60,"2426 N VERNON AVE, Flint MI, 48506",-83.661989,43.03814,"2426 n vernon ave, flint, mi 48506, usa"
"908","LG04539","1/26/2016","Lead","5","Copper","0","1549","E ATHERTION RD LOT 167","FLINT","48507",5,0,"1549 E ATHERTION RD LOT 167, Flint MI, 48507",-83.649956,42.989569,"1549 e atherton rd, flint, mi 48507, usa"
"909","LG04580","1/26/2016","Lead","5","Copper","0","2807","BROWNELL BLVD","FLINT","48504",5,0,"2807 BROWNELL BLVD, Flint MI, 48504",-83.727897,43.042467,"2807 brownell blvd, flint, mi 48504, usa"
"910","LG04602","1/26/2016","Lead","5","Copper","60","","","FLINT","",5,60," , Flint MI, ",-83.6874562,43.0125274,"flint, mi, usa"
"911","LG04758","1/27/2016","Lead","5","Copper","260","3408","MILLER RD","FLINT","48503",5,260,"3408 MILLER RD, Flint MI, 48503",-83.730206,42.993933,"3408 miller rd, flint, mi 48503, usa"
"912","LG04778","1/27/2016","Lead","5","Copper","0","2207","N AVERILL","FLINT","48506",5,0,"2207 N AVERILL, Flint MI, 48506",-83.645792,43.036172,"2207 n averill ave, flint, mi 48506, usa"
"913","LG04962","1/27/2016","Lead","5","Copper","190","3900","HAMMERBERG RD","FLINT","48507",5,190,"3900 HAMMERBERG RD, Flint MI, 48507",-83.7039994,42.9873879,"3900 hammerberg rd, flint, mi 48507, usa"
"914","LG04992","1/27/2016","Lead","5","Copper","490","3900","HAMMERBERG RD OFC","FLINT","48507",5,490,"3900 HAMMERBERG RD OFC, Flint MI, 48507",-83.7517851,42.9753551,"flint, mi 48507, usa"
"915","LG05049","1/27/2016","Lead","5","Copper","90","3201","BEECHWOOD AVE","FLINT","48506",5,90,"3201 BEECHWOOD AVE, Flint MI, 48506",-83.647543,43.039158,"3201 beechwood ave, flint, mi 48506, usa"
"916","LG05069","1/27/2016","Lead","5","Copper","0","2216","PIERCE ST","FLINT","48503",5,0,"2216 PIERCE ST, Flint MI, 48503",-83.660229,43.017407,"2216 pierce st, flint, mi 48503, usa"
"917","LG05075","1/27/2016","Lead","5","Copper","60","2561","TIFFIN ST","FLINT","48504",5,60,"2561 TIFFIN ST, Flint MI, 48504",-83.726446,43.0209059,"2561 tiffin st, flint, mi 48504, usa"
"918","LG05090","1/27/2016","Lead","5","Copper","90","1522","MONTANA AVE","FLINT","48506",5,90,"1522 MONTANA AVE, Flint MI, 48506",-83.672073,43.0435299,"1522 montana ave, flint, mi 48506, usa"
"919","LG05166","1/27/2016","Lead","5","Copper","60","2105","KANSAS AVE 48506","FLINT","",5,60,"2105 KANSAS AVE 48506, Flint MI, ",-83.66251,43.026758,"2105 kansas ave, flint, mi 48506, usa"
"920","LG05216","1/27/2016","Lead","5","Copper","390","3900","HAMMERBERG RD #325","FLINT","48507",5,390,"3900 HAMMERBERG RD #325, Flint MI, 48507",-83.7039994,42.9873879,"3900 hammerberg rd, flint, mi 48507, usa"
"921","LG05252","1/27/2016","Lead","5","Copper","0","1902","ADAMS AVE","FLINT","48505",5,0,"1902 ADAMS AVE, Flint MI, 48505",-83.703028,43.033418,"1902 adams ave, flint, mi 48505, usa"
"922","LG05509","1/28/2016","Lead","5","Copper","0","526","S FRANKLIN AVE","FLINT","48503",5,0,"526 S FRANKLIN AVE, Flint MI, 48503",-83.665586,43.021026,"526 s franklin ave, flint, mi 48503, usa"
"923","LG05534","1/28/2016","Lead","5","Copper","0","1043","CAMPBELL ST","FLINT","48507-5305",5,0,"1043 CAMPBELL ST, Flint MI, 48507-5305",-83.6946503,42.9874849,"1043 campbell st, flint, mi 48507, usa"
"924","LG05631","1/28/2016","Lead","5","Copper","0","6622","BELLTREE LN","FLINT","48504",5,0,"6622 BELLTREE LN, Flint MI, 48504",-83.724665,43.071495,"6622 belltree ln, flint, mi 48504, usa"
"925","LG05760","1/28/2016","Lead","5","Copper","90","2605","KELLAR AVE","FLINT","48504",5,90,"2605 KELLAR AVE, Flint MI, 48504",-83.7297254,43.0398932,"2605 kellar ave, flint, mi 48504, usa"
"926","LG05915","1/29/2016","Lead","5","Copper","100","1815","KENWOOD AVE","FLINT","48503",5,100,"1815 KENWOOD AVE, Flint MI, 48503",-83.712153,42.998888,"1815 kenwood ave, flint, mi 48503, usa"
"927","LG05953","1/29/2016","Lead","5","Copper","0","1610","BRADLEY","FLINT","48503",5,0,"1610 BRADLEY, Flint MI, 48503",-83.720488,42.9981549,"1610 bradley ave, flint, mi 48503, usa"
"928","LG05969","1/29/2016","Lead","5","Copper","80","2419","GOLD AVE","FLINT","48503",5,80,"2419 GOLD AVE, Flint MI, 48503",-83.658792,43.024462,"2419 gold ave, flint, mi 48503, usa"
"929","LG05997","1/29/2016","Lead","5","Copper","160","1115","E VERNON DR","FLINT","48503",5,160,"1115 E VERNON DR, Flint MI, 48503",-83.659966,43.015755,"1115 e vernon dr, flint, mi 48503, usa"
"930","LG06005","1/29/2016","Lead","5","Copper","0","721","FRANK ST","FLINT","48504",5,0,"721 FRANK ST, Flint MI, 48504",-83.718872,43.012741,"721 frank st, flint, mi 48504, usa"
"931","LG06032","1/29/2016","Lead","5","Copper","0","3720","HERRICK ST","FLINT","48532",5,0,"3720 HERRICK ST, Flint MI, 48532",-83.7352,42.9984759,"3720 herrick st, flint, mi 48532, usa"
"932","LG06036","1/29/2016","Lead","5","Copper","0","1725","NEBRASKA AVE","FLINT","48506",5,0,"1725 NEBRASKA AVE, Flint MI, 48506",-83.6665699,43.027406,"1725 nebraska ave, flint, mi 48506, usa"
"933","LG06045","1/29/2016","Lead","5","Copper","0","127","W TAYLOR ST","FLINT","48505",5,0,"127 W TAYLOR ST, Flint MI, 48505",-83.705966,43.040627,"127 w taylor st, flint, mi 48505, usa"
"934","LG06058","1/29/2016","Lead","5","Copper","0","1122","S FRANKLIN AVE","FLINT","48503",5,0,"1122 S FRANKLIN AVE, Flint MI, 48503",-83.665315,43.015316,"1122 s franklin ave, flint, mi 48503, usa"
"935","LG06091","1/29/2016","Lead","5","Copper","120","742","ALVORD AVE","FLINT","48507",5,120,"742 ALVORD AVE, Flint MI, 48507",-83.687522,42.986052,"742 alvord ave, flint, mi 48507, usa"
"936","LG06171","1/29/2016","Lead","5","Copper","0","1714","OKLAHOMA AVE","FLINT","48506",5,0,"1714 OKLAHOMA AVE, Flint MI, 48506",-83.667551,43.041976,"1714 oklahoma ave, flint, mi 48506, usa"
"937","LG06172","1/29/2016","Lead","5","Copper","80","3147","BEECHWOOD AVE","FLINT","48506",5,80,"3147 BEECHWOOD AVE, Flint MI, 48506",-83.6483779,43.039145,"3147 beechwood ave, flint, mi 48506, usa"
"938","LG06196","1/29/2016","Lead","5","Copper","0","2734","PARKSIDE DR","FLINT","48503",5,0,"2734 PARKSIDE DR, Flint MI, 48503",-83.718876,42.994529,"2734 parkside dr, flint, mi 48503, usa"
"939","LG06361","1/30/2016","Lead","5","Copper","80","2407","WELCH BLVD","FLINT","48504",5,80,"2407 WELCH BLVD, Flint MI, 48504",-83.731587,43.0375609,"2407 welch blvd, flint, mi 48504, usa"
"940","LG06386","1/30/2016","Lead","5","Copper","60","605","ODETTE ST","FLINT","48503",5,60,"605 ODETTE ST, Flint MI, 48503",-83.71226,43.034386,"605 odette st, flint, mi 48503, usa"
"941","LG06397","1/30/2016","Lead","5","Copper","0","2131","CAPEMAN BLVD","FLINT","48504",5,0,"2131 CAPEMAN BLVD, Flint MI, 48504",-83.729849,43.035421,"2131 copeman blvd, flint, mi 48504, usa"
"942","LG06400","1/30/2016","Lead","5","Copper","70","616","ROOME CT","FLINT","48503",5,70,"616 ROOME CT, Flint MI, 48503",-83.662513,43.020694,"616 roome ct, flint, mi 48503, usa"
"943","LG06409","1/30/2016","Lead","5","Copper","60","923","KENSINGTON AVE","FLINT","48503",5,60,"923 KENSINGTON AVE, Flint MI, 48503",-83.66598,43.017511,"923 kensington ave, flint, mi 48503, usa"
"944","LF82708","9/15/2015","Lead","4","Copper","0","914","MAXINE ST 1","FLINT","48503",4,0,"914 MAXINE ST 1, Flint MI, 48503",-83.669079,43.01773,"914 maxine st, flint, mi 48503, usa"
"945","LF85603","9/30/2015","Lead","4","Copper","160","605","GARLAND ST/1","FLINT","48503",4,160,"605 GARLAND ST/1, Flint MI, 48503",-83.696796,43.0207013,"605 garland st, flint, mi 48503, usa"
"946","LF85609","9/30/2015","Lead","4","Copper","0","125","E UNION ST #6","FLINT","48502",4,0,"125 E UNION ST #6, Flint MI, 48502",-93.2857011,32.6149124,"125 e union st, minden, la 71055, usa"
"947","LF85615","9/30/2015","Lead","4","Copper","120","2717","CONCORD ST","FLINT","48504",4,120,"2717 CONCORD ST, Flint MI, 48504",-83.72444,43.030278,"2717 concord st, flint, mi 48504, usa"
"948","LF85944","10/2/2015","Lead","4","Copper","230","932","KENSINGTON AVE","FLINT","48503",4,230,"932 KENSINGTON AVE, Flint MI, 48503",-83.666695,43.017243,"932 kensington ave, flint, mi 48503, usa"
"949","LF85953","10/2/2015","Lead","4","Copper","0","1006","KENSINGTON AVE","FLINT","48503",4,0,"1006 KENSINGTON AVE, Flint MI, 48503",-83.666683,43.016971,"1006 kensington ave, flint, mi 48503, usa"
"950","LF86486","10/6/2015","Lead","4","Copper","0","1563","BRADLEY AVE","FLINT","48503",4,0,"1563 BRADLEY AVE, Flint MI, 48503",-83.720057,42.998416,"1563 bradley ave, flint, mi 48503, usa"
"951","LF86494","10/6/2015","Lead","4","Copper","0","1216","COURT ST","FLINT","48503",4,0,"1216 COURT ST, Flint MI, 48503",-83.6727669,43.017854,"1216 e court st, flint, mi 48503, usa"
"952","LF86508","10/6/2015","Lead","4","Copper","90","633","W BISHOP AVE","FLINT","48505",4,90,"633 W BISHOP AVE, Flint MI, 48505",-83.712853,43.056556,"633 w bishop ave, flint, mi 48505, usa"
"953","LF86520","10/6/2015","Lead","4","Copper","110","2100","KANSAS AVE","FLINT","48506",4,110,"2100 KANSAS AVE, Flint MI, 48506",-83.662717,43.026209,"2100 kansas ave, flint, mi 48506, usa"
"954","LF87010","10/8/2015","Lead","4","Copper","80","3106","CLEMENT ST","FLINT","48504",4,80,"3106 CLEMENT ST, Flint MI, 48504",-83.7324299,43.032462,"3106 clement st, flint, mi 48504, usa"
"955","LF87057","10/8/2015","Lead","4","Copper","110","629","BURROUGHS","FLINT","48507",4,110,"629 BURROUGHS, Flint MI, 48507",-83.6617629,42.987648,"629 burroughs ave, flint, mi 48507, usa"
"956","LF87387","10/13/2015","Lead","4","Copper","60","1001","BLANCHARD AVE","FLINT","48503",4,60,"1001 BLANCHARD AVE, Flint MI, 48503",-83.667133,43.017097,"1001 blanchard ave, flint, mi 48503, usa"
"957","LF87421","10/13/2015","Lead","4","Copper","0","","","FLINT","",4,0," , Flint MI, ",-83.6874562,43.0125274,"flint, mi, usa"
"958","LF87435","10/13/2015","Lead","4","Copper","240","1025","E KEARSLEY ST","FLINT","48503",4,240,"1025 E KEARSLEY ST, Flint MI, 48503",-83.6802059,43.0226557,"1025 e kearsley st, flint, mi 48503, usa"
"959","LF87943","10/16/2015","Lead","4","Copper","70","1602","LINWOOD AVE","FLINT","48503",4,70,"1602 LINWOOD AVE, Flint MI, 48503",-83.668297,43.013307,"1602 linwood ave, flint, mi 48503, usa"
"960","LF88301","10/20/2015","Lead","4","Copper","90","535","LETA AVE","FLINT","48507",4,90,"535 LETA AVE, Flint MI, 48507",-83.663454,42.986844,"535 leta ave, flint, mi 48507, usa"
"961","LF88320","10/20/2015","Lead","4","Copper","0","2115","MOUNTAIN AVE","FLINT","48503",4,0,"2115 MOUNTAIN AVE, Flint MI, 48503",-83.661758,43.019297,"2115 mountain ave, flint, mi 48503, usa"
"962","LF88949","10/26/2015","Lead","4","Copper","0","2413","WINONA ST","FLINT","48504",4,0,"2413 WINONA ST, Flint MI, 48504",-83.72843,43.03776,"2413 winona st, flint, mi 48504, usa"
"963","LF88951","10/26/2015","Lead","4","Copper","70","225","W COURT ST #1","FLINT","48503",4,70,"225 W COURT ST #1, Flint MI, 48503",-92.6400312,31.9258203,"225 w court st, winnfield, la 71483, usa"
"964","LF88955","10/26/2015","Lead","4","Copper","220","829","WELLINGTON AVE","FLINT","48503",4,220,"829 WELLINGTON AVE, Flint MI, 48503",-83.674095,43.0123,"829 e wellington ave, flint, mi 48503, usa"
"965","LF88961","10/26/2015","Lead","4","Copper","0","1006","BEARD ST","FLINT","48503",4,0,"1006 BEARD ST, Flint MI, 48503",-83.670066,43.016932,"1006 beard st, flint, mi 48503, usa"
"966","LF88969","10/26/2015","Lead","4","Copper","0","3220","DUPONT ST","FLINT","48504",4,0,"3220 DUPONT ST, Flint MI, 48504",-83.713161,43.045308,"3220 dupont st, flint, mi 48504, usa"
"967","LF90460","11/4/2015","Lead","4","Copper","0","3510","ROBIN ST","FLINT","48505",4,0,"3510 ROBIN ST, Flint MI, 48505",-83.706665,43.047509,"3510 robin st, flint, mi 48505, usa"
"968","LF90463","11/4/2015","Lead","4","Copper","0","1014","BARRINGTON DR","FLINT","",4,0,"1014 BARRINGTON DR, Flint MI, ",-83.640728,43.016468,"1014 barrington dr, flint, mi 48503, usa"
"969","LF92704","11/18/2015","Lead","4","Copper","90","2020","CROOKED LN","FLINT","48503",4,90,"2020 CROOKED LN, Flint MI, 48503",-83.726643,42.993092,"2020 crooked ln, flint, mi 48503, usa"
"970","LF92731","11/18/2015","Lead","4","Copper","0","919","GLADWYN ST/MAIL TO 3302 GRATIOT","FLINT","48504",4,0,"919 GLADWYN ST/MAIL TO 3302 GRATIOT, Flint MI, 48504",-83.7517851,43.0528038,"flint, mi 48504, usa"
"971","LF93564","11/24/2015","Lead","4","Copper","0","1410","BLUEBERRY LN/5","FLINT","48507",4,0,"1410 BLUEBERRY LN/5, Flint MI, 48507",-83.6987582,42.9861426,"1410 blueberry ln, flint, mi 48507, usa"
"972","LF93574","11/24/2015","Lead","4","Copper","50","3709","CIRCLE DR","FLINT","48507",4,50,"3709 CIRCLE DR, Flint MI, 48507",-83.664154,42.989739,"3709 circle dr, flint, mi 48507, usa"
"973","LF94302","12/2/2015","Lead","4","Copper","0","1934","CAMBRIDGE AVE","FLINT","48503",4,0,"1934 CAMBRIDGE AVE, Flint MI, 48503",-83.709824,42.998541,"1934 cambridge ave, flint, mi 48503, usa"
"974","LF95917","12/10/2015","Lead","4","Copper","80","3748","GLOUCESTER","FLINT","",4,80,"3748 GLOUCESTER, Flint MI, ",-83.637257,43.006821,"3748 gloucester st, flint, mi 48503, usa"
"975","LF95922","12/10/2015","Lead","4","Copper","80","1909","WABASH","FLINT","48505",4,80,"1909 WABASH, Flint MI, 48505",-83.734689,43.035002,"1909 wabash ave, flint, mi 48504, usa"
"976","LF97957","12/29/2015","Lead","4","Copper","210","1201","N GRAND TRAVERSE","FLINT","",4,210,"1201 N GRAND TRAVERSE, Flint MI, ",-83.705607,43.023824,"1201 n grand traverse st, flint, mi 48503, usa"
"977","LF97963","12/29/2015","Lead","4","Copper","70","1230","DUPONT ST","FLINT","",4,70,"1230 DUPONT ST, Flint MI, ",-83.712087,43.021263,"1230 dupont st, flint, mi 48504, usa"
"978","LF97964","12/29/2015","Lead","4","Copper","110","2380","NOLEN DR","FLINT","48504",4,110,"2380 NOLEN DR, Flint MI, 48504",-83.721893,43.014598,"2380 nolen dr, flint, mi 48504, usa"
"979","LF97981","12/29/2015","Lead","4","Copper","110","2610","M L KING AVE SALEM LUTHERAN CH","FLINT","",4,110,"2610 M L KING AVE SALEM LUTHERAN CH, Flint MI, ",-83.6874562,43.0125274,"flint, mi, usa"
"980","LF99149","1/7/2016","Lead","4","Copper","170","1617","NEOME DR","FLINT","",4,170,"1617 NEOME DR, Flint MI, ",-83.707239,43.029055,"1617 neome dr, flint, mi 48503, usa"
"981","LF99198","1/7/2016","Lead","4","Copper","420","1201","N GRAND TRAVERSE","FLINT","",4,420,"1201 N GRAND TRAVERSE, Flint MI, ",-83.705607,43.023824,"1201 n grand traverse st, flint, mi 48503, usa"
"982","LF99908","1/15/2016","Lead","4","Copper","0","709","W HAMILTON AVE","FLINT","48504",4,0,"709 W HAMILTON AVE, Flint MI, 48504",-83.713923,43.035707,"709 w hamilton ave, flint, mi 48504, usa"
"983","LF99909","1/15/2016","Lead","4","Copper","140","1518","N GRAND TRAVERSE","","48503",4,140,"1518 N GRAND TRAVERSE, Flint MI, 48503",-83.70683,43.027825,"1518 n grand traverse st, flint, mi 48503, usa"
"984","LF99915","1/15/2016","Lead","4","Copper","160","1417","LINWOOD AVE","","48503",4,160,"1417 LINWOOD AVE, Flint MI, 48503",-83.669664,43.013791,"1417 linwood ave, flint, mi 48503, usa"
"985","LF99929","1/15/2016","Lead","4","Copper","60","1502","N FRANKLIN AVE","FLINT","48506",4,60,"1502 N FRANKLIN AVE, Flint MI, 48506",-83.664821,43.030314,"1502 n franklin ave, flint, mi 48506, usa"
"986","LG00005","1/15/2016","Lead","4","Copper","60","3115","LAWNDALE ST LUKES NEW LIFE CEN","FLINT","48504",4,60,"3115 LAWNDALE ST LUKES NEW LIFE CEN, Flint MI, 48504",-83.7517851,43.0528038,"flint, mi 48504, usa"
"987","LG00342","1/19/2016","Lead","4","Copper","0","834","FRANK ST","FLINT","48504",4,0,"834 FRANK ST, Flint MI, 48504",-83.719551,43.014268,"834 frank st, flint, mi 48504, usa"
"988","LG00460","1/19/2016","Lead","4","Copper","50","1806","NEBRASKA AVE","FLINT","48506",4,50,"1806 NEBRASKA AVE, Flint MI, 48506",-83.665662,43.02697,"1806 nebraska ave, flint, mi 48506, usa"
"989","LG00507","1/19/2016","Lead","4","Copper","70","2501","BAGLEY ST","FLINT","48504",4,70,"2501 BAGLEY ST, Flint MI, 48504",-83.723519,43.020882,"2501 bagley st, flint, mi 48504, usa"
"990","LG00531","1/19/2016","Lead","4","Copper","0","426","W POLASKI","FLINT","48505",4,0,"426 W POLASKI, Flint MI, 48505",-83.709569,43.060437,"426 w pulaski st, flint, mi 48505, usa"
"991","LG00533","1/19/2016","Lead","4","Copper","0","2201","PIERCE ST","FLINT","48503",4,0,"2201 PIERCE ST, Flint MI, 48503",-83.660812,43.017837,"2201 pierce st, flint, mi 48503, usa"
